"participant";"environment";"trial";"option";"attribute"
72;"nonCompensatory";55;3;"p"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;3;"b"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;3;"f"
72;"nonCompensatory";56;3;"f"
72;"nonCompensatory";56;3;"f"
72;"nonCompensatory";56;1;"f"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;1;"s"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;1;"s"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;3;"p"
72;"nonCompensatory";56;3;"b"
72;"nonCompensatory";56;3;"f"
72;"nonCompensatory";56;3;"f"
72;"nonCompensatory";56;3;"f"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;1;"s"
72;"nonCompensatory";56;1;"s"
72;"nonCompensatory";56;2;"s"
72;"nonCompensatory";56;2;"s"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;2;"s"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;4;"s"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;4;"s"
72;"nonCompensatory";56;4;"p"
72;"nonCompensatory";56;4;"s"
72;"nonCompensatory";56;4;"s"
72;"nonCompensatory";56;4;"s"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;3;"s"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;1;"s"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;1;"s"
72;"nonCompensatory";56;1;"s"
72;"nonCompensatory";56;1;"s"
72;"nonCompensatory";56;3;"f"
72;"nonCompensatory";56;1;"p"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";56;2;"p"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;2;"p"
72;"nonCompensatory";57;3;"f"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;3;"f"
72;"nonCompensatory";57;3;"f"
72;"nonCompensatory";57;3;"f"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"p"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;2;"p"
72;"nonCompensatory";57;2;"p"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"f"
72;"nonCompensatory";57;1;"b"
72;"nonCompensatory";57;1;"f"
72;"nonCompensatory";57;1;"f"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;1;"s"
72;"nonCompensatory";57;2;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;4;"s"
72;"nonCompensatory";57;3;"p"
72;"nonCompensatory";57;4;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;1;"p"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;3;"s"
72;"nonCompensatory";57;1;"b"
72;"nonCompensatory";57;1;"b"
72;"nonCompensatory";57;1;"b"
72;"nonCompensatory";57;1;"f"
72;"nonCompensatory";57;1;"f"
72;"nonCompensatory";57;1;"b"
72;"nonCompensatory";57;1;"f"
72;"nonCompensatory";57;3;"b"
72;"nonCompensatory";57;2;"b"
72;"nonCompensatory";58;1;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;3;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;4;"f"
72;"nonCompensatory";58;4;"f"
72;"nonCompensatory";58;4;"f"
72;"nonCompensatory";58;3;"p"
72;"nonCompensatory";58;3;"p"
72;"nonCompensatory";58;3;"p"
72;"nonCompensatory";58;4;"f"
72;"nonCompensatory";58;4;"f"
72;"nonCompensatory";58;1;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;1;"p"
72;"nonCompensatory";58;4;"p"
72;"nonCompensatory";58;4;"p"
72;"nonCompensatory";58;4;"p"
72;"nonCompensatory";58;4;"p"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"p"
72;"nonCompensatory";58;2;"p"
72;"nonCompensatory";58;2;"p"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"b"
72;"nonCompensatory";58;2;"b"
72;"nonCompensatory";58;2;"b"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;4;"f"
72;"nonCompensatory";58;1;"b"
72;"nonCompensatory";58;1;"b"
72;"nonCompensatory";58;2;"b"
72;"nonCompensatory";58;4;"b"
72;"nonCompensatory";58;4;"b"
72;"nonCompensatory";58;3;"b"
72;"nonCompensatory";58;2;"b"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";58;2;"s"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;4;"f"
72;"nonCompensatory";59;3;"f"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;4;"p"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;4;"p"
72;"nonCompensatory";59;4;"p"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"p"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"p"
72;"nonCompensatory";59;3;"p"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;3;"p"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;3;"f"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;3;"p"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"p"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"p"
72;"nonCompensatory";59;2;"p"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;4;"p"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;4;"p"
72;"nonCompensatory";59;2;"p"
72;"nonCompensatory";59;2;"p"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;2;"p"
72;"nonCompensatory";59;2;"p"
72;"nonCompensatory";59;4;"p"
72;"nonCompensatory";59;4;"p"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;1;"p"
72;"nonCompensatory";59;1;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;2;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"s"
72;"nonCompensatory";59;3;"p"
72;"nonCompensatory";59;3;"p"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;4;"s"
72;"nonCompensatory";59;3;"f"
72;"nonCompensatory";59;2;"b"
72;"nonCompensatory";60;3;"f"
72;"nonCompensatory";60;3;"f"
72;"nonCompensatory";60;1;"f"
72;"nonCompensatory";60;3;"f"
72;"nonCompensatory";60;2;"f"
72;"nonCompensatory";60;4;"b"
72;"nonCompensatory";60;4;"b"
72;"nonCompensatory";60;3;"f"
72;"nonCompensatory";60;3;"f"
72;"nonCompensatory";60;3;"f"
72;"nonCompensatory";60;2;"f"
72;"nonCompensatory";60;2;"f"
72;"nonCompensatory";60;2;"f"
72;"nonCompensatory";60;4;"f"
72;"nonCompensatory";60;3;"b"
72;"nonCompensatory";60;3;"b"
72;"nonCompensatory";60;4;"b"
72;"nonCompensatory";60;4;"b"
72;"nonCompensatory";60;4;"b"
72;"nonCompensatory";60;2;"b"
72;"nonCompensatory";60;2;"s"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;4;"p"
72;"nonCompensatory";60;4;"p"
72;"nonCompensatory";60;4;"b"
72;"nonCompensatory";60;2;"s"
72;"nonCompensatory";60;2;"s"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;3;"b"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;1;"f"
72;"nonCompensatory";60;1;"f"
72;"nonCompensatory";60;3;"f"
72;"nonCompensatory";60;3;"f"
72;"nonCompensatory";60;2;"f"
72;"nonCompensatory";60;4;"b"
72;"nonCompensatory";60;1;"p"
72;"nonCompensatory";60;2;"s"
72;"nonCompensatory";60;2;"s"
72;"nonCompensatory";60;2;"s"
72;"nonCompensatory";60;2;"s"
72;"nonCompensatory";60;4;"s"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;2;"s"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";60;3;"p"
72;"nonCompensatory";61;2;"b"
72;"nonCompensatory";61;4;"b"
72;"nonCompensatory";61;4;"b"
72;"nonCompensatory";61;4;"b"
72;"nonCompensatory";61;2;"s"
72;"nonCompensatory";61;2;"s"
72;"nonCompensatory";61;2;"p"
72;"nonCompensatory";61;2;"p"
72;"nonCompensatory";61;2;"p"
72;"nonCompensatory";61;2;"p"
72;"nonCompensatory";61;3;"p"
72;"nonCompensatory";61;1;"f"
72;"nonCompensatory";61;1;"f"
72;"nonCompensatory";61;1;"f"
72;"nonCompensatory";61;4;"f"
72;"nonCompensatory";61;4;"f"
72;"nonCompensatory";61;3;"p"
72;"nonCompensatory";61;2;"f"
72;"nonCompensatory";61;3;"p"
72;"nonCompensatory";61;3;"p"
72;"nonCompensatory";61;3;"p"
72;"nonCompensatory";61;4;"f"
72;"nonCompensatory";61;4;"f"
72;"nonCompensatory";61;4;"f"
72;"nonCompensatory";61;2;"f"
72;"nonCompensatory";61;3;"p"
72;"nonCompensatory";61;3;"p"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;2;"p"
72;"nonCompensatory";61;3;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;4;"p"
72;"nonCompensatory";61;4;"s"
72;"nonCompensatory";61;4;"s"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;4;"s"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;4;"s"
72;"nonCompensatory";61;4;"s"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"p"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;2;"f"
72;"nonCompensatory";61;3;"f"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"f"
72;"nonCompensatory";61;1;"f"
72;"nonCompensatory";61;1;"f"
72;"nonCompensatory";61;1;"f"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;2;"b"
72;"nonCompensatory";61;2;"p"
72;"nonCompensatory";61;4;"b"
72;"nonCompensatory";61;4;"b"
72;"nonCompensatory";61;4;"b"
72;"nonCompensatory";61;3;"b"
72;"nonCompensatory";61;3;"b"
72;"nonCompensatory";61;1;"b"
72;"nonCompensatory";61;1;"b"
72;"nonCompensatory";61;2;"b"
72;"nonCompensatory";61;2;"b"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";61;1;"s"
72;"nonCompensatory";62;1;"f"
72;"nonCompensatory";62;3;"f"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;3;"f"
72;"nonCompensatory";62;3;"f"
72;"nonCompensatory";62;1;"f"
72;"nonCompensatory";62;4;"s"
72;"nonCompensatory";62;4;"s"
72;"nonCompensatory";62;4;"s"
72;"nonCompensatory";62;2;"s"
72;"nonCompensatory";62;2;"s"
72;"nonCompensatory";62;2;"s"
72;"nonCompensatory";62;3;"s"
72;"nonCompensatory";62;3;"s"
72;"nonCompensatory";62;1;"s"
72;"nonCompensatory";62;1;"s"
72;"nonCompensatory";62;3;"s"
72;"nonCompensatory";62;3;"s"
72;"nonCompensatory";62;3;"p"
72;"nonCompensatory";62;4;"p"
72;"nonCompensatory";62;3;"s"
72;"nonCompensatory";62;3;"p"
72;"nonCompensatory";62;3;"p"
72;"nonCompensatory";62;3;"p"
72;"nonCompensatory";62;3;"s"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;1;"f"
72;"nonCompensatory";62;1;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;3;"f"
72;"nonCompensatory";62;3;"f"
72;"nonCompensatory";62;3;"f"
72;"nonCompensatory";62;4;"p"
72;"nonCompensatory";62;4;"p"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;2;"s"
72;"nonCompensatory";62;4;"s"
72;"nonCompensatory";62;1;"f"
72;"nonCompensatory";62;1;"f"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;3;"s"
72;"nonCompensatory";62;4;"s"
72;"nonCompensatory";62;4;"s"
72;"nonCompensatory";62;4;"s"
72;"nonCompensatory";62;4;"s"
72;"nonCompensatory";62;4;"p"
72;"nonCompensatory";62;4;"p"
72;"nonCompensatory";62;4;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;4;"f"
72;"nonCompensatory";62;1;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"s"
72;"nonCompensatory";62;2;"s"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"f"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";62;2;"p"
72;"nonCompensatory";63;4;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;2;"p"
72;"nonCompensatory";63;4;"p"
72;"nonCompensatory";63;4;"p"
72;"nonCompensatory";63;3;"p"
72;"nonCompensatory";63;2;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;2;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;4;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;4;"s"
72;"nonCompensatory";63;2;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;4;"s"
72;"nonCompensatory";63;4;"s"
72;"nonCompensatory";63;3;"s"
72;"nonCompensatory";63;3;"p"
72;"nonCompensatory";63;4;"s"
72;"nonCompensatory";63;4;"s"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;3;"f"
72;"nonCompensatory";63;3;"f"
72;"nonCompensatory";63;2;"f"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;1;"s"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;2;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";63;1;"p"
72;"nonCompensatory";64;1;"p"
72;"nonCompensatory";64;4;"p"
72;"nonCompensatory";64;4;"p"
72;"nonCompensatory";64;2;"p"
72;"nonCompensatory";64;2;"p"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;4;"p"
72;"nonCompensatory";64;4;"p"
72;"nonCompensatory";64;1;"p"
72;"nonCompensatory";64;1;"p"
72;"nonCompensatory";64;1;"p"
72;"nonCompensatory";64;4;"p"
72;"nonCompensatory";64;2;"s"
72;"nonCompensatory";64;2;"s"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;1;"s"
72;"nonCompensatory";64;1;"s"
72;"nonCompensatory";64;2;"s"
72;"nonCompensatory";64;1;"s"
72;"nonCompensatory";64;2;"s"
72;"nonCompensatory";64;2;"s"
72;"nonCompensatory";64;2;"s"
72;"nonCompensatory";64;2;"s"
72;"nonCompensatory";64;1;"p"
72;"nonCompensatory";64;1;"p"
72;"nonCompensatory";64;4;"p"
72;"nonCompensatory";64;2;"s"
72;"nonCompensatory";64;1;"b"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;4;"f"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;1;"b"
72;"nonCompensatory";64;1;"b"
72;"nonCompensatory";64;1;"b"
72;"nonCompensatory";64;2;"f"
72;"nonCompensatory";64;4;"f"
72;"nonCompensatory";64;3;"f"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"s"
72;"nonCompensatory";64;3;"p"
72;"nonCompensatory";64;2;"p"
72;"nonCompensatory";64;1;"f"
72;"nonCompensatory";64;1;"f"
72;"nonCompensatory";64;1;"f"
